"x","y","node"
"144",0.012,-0.183026315789474,144
"145",1.012,-0.235657894736842,145
"146",0.98329660178159,-0.218114035087719,146
"147",0.954923127680633,-0.235657894736842,147
"148",0.926219729462224,-0.218114035087719,148
"149",0.897846255361267,-0.235657894736842,149
"150",0.869142857142857,-0.218114035087719,150
"151",0.840439458924447,-0.235657894736842,151
"152",0.812065984823491,-0.218114035087719,152
"153",0.783362586605081,-0.235657894736842,153
"154",0.754989112504124,-0.218114035087719,154
"155",0.726285714285714,-0.235657894736842,155
"156",0.697582316067305,-0.218114035087719,156
"157",0.669208841966348,-0.235657894736842,157
"158",0.640505443747938,-0.218114035087719,158
"159",0.612131969646981,-0.235657894736842,159
"160",0.583428571428572,-0.218114035087719,160
"161",0.554725173210162,-0.235657894736842,161
"162",0.526351699109205,-0.218114035087719,162
"163",0.497648300890795,-0.235657894736842,163
"164",0.469274826789838,-0.218114035087719,164
"165",0.440571428571429,-0.235657894736842,165
"166",0.411868030353019,-0.218114035087719,166
"167",0.383494556252062,-0.235657894736842,167
"168",0.354791158033652,-0.218114035087719,168
"169",0.326417683932695,-0.235657894736842,169
"170",0.297714285714286,-0.218114035087719,170
"171",0.269010887495876,-0.235657894736842,171
"172",0.240637413394919,-0.218114035087719,172
"173",0.211934015176509,-0.235657894736842,173
"174",0.183560541075553,-0.218114035087719,174
"175",0.154857142857143,-0.235657894736842,175
"176",0.126153744638733,-0.218114035087719,176
"177",0.0977802705377762,-0.235657894736842,177
"178",0.0690768723193666,-0.218114035087719,178
"179",0.0407033982184097,-0.235657894736842,179
"180",0.012,-0.218114035087719,180
"181",1.012,-0.270745614035088,181
"182",0.98329660178159,-0.28828947368421,182
"183",0.954923127680633,-0.270745614035088,183
"184",0.926219729462224,-0.28828947368421,184
"185",0.897846255361267,-0.270745614035088,185
"186",0.869142857142857,-0.28828947368421,186
"187",0.840439458924447,-0.270745614035088,187
"188",0.812065984823491,-0.28828947368421,188
"189",0.783362586605081,-0.270745614035088,189
"190",0.754989112504124,-0.28828947368421,190
"191",0.726285714285714,-0.270745614035088,191
"192",0.697582316067305,-0.28828947368421,192
"193",0.669208841966348,-0.270745614035088,193
"194",0.640505443747938,-0.28828947368421,194
"195",0.612131969646981,-0.270745614035088,195
"196",0.583428571428572,-0.28828947368421,196
"197",0.554725173210162,-0.270745614035088,197
"198",0.526351699109205,-0.28828947368421,198
"199",0.497648300890795,-0.270745614035088,199
"200",0.469274826789838,-0.28828947368421,200
"201",0.440571428571429,-0.270745614035088,201
"202",0.411868030353019,-0.28828947368421,202
"203",0.383494556252062,-0.270745614035088,203
"204",0.354791158033652,-0.28828947368421,204
"205",0.326417683932695,-0.270745614035088,205
"206",0.297714285714286,-0.28828947368421,206
"207",0.269010887495876,-0.270745614035088,207
"208",0.240637413394919,-0.28828947368421,208
"209",0.211934015176509,-0.270745614035088,209
"210",0.183560541075553,-0.28828947368421,210
"211",0.154857142857143,-0.270745614035088,211
"212",0.126153744638733,-0.28828947368421,212
"213",0.0977802705377762,-0.270745614035088,213
"214",0.0690768723193666,-0.28828947368421,214
"215",0.0407033982184097,-0.270745614035088,215
"216",0.012,-0.28828947368421,216
"217",1.012,-0.340921052631579,217
"218",0.98329660178159,-0.323377192982456,218
"219",0.954923127680633,-0.340921052631579,219
"220",0.926219729462224,-0.323377192982456,220
"221",0.897846255361267,-0.340921052631579,221
"222",0.869142857142857,-0.323377192982456,222
"223",0.840439458924447,-0.340921052631579,223
"224",0.812065984823491,-0.323377192982456,224
"225",0.783362586605081,-0.340921052631579,225
"226",0.754989112504124,-0.323377192982456,226
"227",0.726285714285714,-0.340921052631579,227
"228",0.697582316067305,-0.323377192982456,228
"229",0.669208841966348,-0.340921052631579,229
"230",0.640505443747938,-0.323377192982456,230
"231",0.612131969646981,-0.340921052631579,231
"232",0.583428571428572,-0.323377192982456,232
"233",0.554725173210162,-0.340921052631579,233
"234",0.526351699109205,-0.323377192982456,234
"235",0.497648300890795,-0.340921052631579,235
"236",0.469274826789838,-0.323377192982456,236
"237",0.440571428571429,-0.340921052631579,237
"238",0.411868030353019,-0.323377192982456,238
"239",0.383494556252062,-0.340921052631579,239
"240",0.354791158033652,-0.323377192982456,240
"241",0.326417683932695,-0.340921052631579,241
"242",0.297714285714286,-0.323377192982456,242
"243",0.269010887495876,-0.340921052631579,243
"244",0.240637413394919,-0.323377192982456,244
"245",0.211934015176509,-0.340921052631579,245
"246",0.183560541075553,-0.323377192982456,246
"247",0.154857142857143,-0.340921052631579,247
"248",0.126153744638733,-0.323377192982456,248
"249",0.0977802705377762,-0.340921052631579,249
"250",0.0690768723193666,-0.323377192982456,250
"251",0.0407033982184097,-0.340921052631579,251
"252",0.012,-0.323377192982456,252
"253",1.012,-0.376008771929825,253
"254",0.98329660178159,-0.393552631578947,254
"255",0.954923127680633,-0.376008771929825,255
"256",0.926219729462224,-0.393552631578947,256
"257",0.897846255361267,-0.376008771929825,257
"258",0.869142857142857,-0.393552631578947,258
"259",0.840439458924447,-0.376008771929825,259
"260",0.812065984823491,-0.393552631578947,260
"261",0.783362586605081,-0.376008771929825,261
"262",0.754989112504124,-0.393552631578947,262
"263",0.726285714285714,-0.376008771929825,263
"264",0.697582316067305,-0.393552631578947,264
"265",0.669208841966348,-0.376008771929825,265
"266",0.640505443747938,-0.393552631578947,266
"267",0.612131969646981,-0.376008771929825,267
"268",0.583428571428572,-0.393552631578947,268
"269",0.554725173210162,-0.376008771929825,269
"270",0.526351699109205,-0.393552631578947,270
"271",0.497648300890795,-0.376008771929825,271
"272",0.469274826789838,-0.393552631578947,272
"273",0.440571428571429,-0.376008771929825,273
"274",0.411868030353019,-0.393552631578947,274
"275",0.383494556252062,-0.376008771929825,275
"276",0.354791158033652,-0.393552631578947,276
"277",0.326417683932695,-0.376008771929825,277
"278",0.297714285714286,-0.393552631578947,278
"279",0.269010887495876,-0.376008771929825,279
"280",0.240637413394919,-0.393552631578947,280
"281",0.211934015176509,-0.376008771929825,281
"282",0.183560541075553,-0.393552631578947,282
"283",0.154857142857143,-0.376008771929825,283
"284",0.126153744638733,-0.393552631578947,284
"285",0.0977802705377762,-0.376008771929825,285
"286",0.0690768723193666,-0.393552631578947,286
"287",0.0407033982184097,-0.376008771929825,287
"288",0.012,-0.393552631578947,288
"289",1.012,-0.446184210526316,289
"290",0.98329660178159,-0.428640350877193,290
"291",0.954923127680633,-0.446184210526316,291
"292",0.926219729462224,-0.428640350877193,292
"293",0.897846255361267,-0.446184210526316,293
"294",0.869142857142857,-0.428640350877193,294
"295",0.840439458924447,-0.446184210526316,295
"296",0.812065984823491,-0.428640350877193,296
"297",0.783362586605081,-0.446184210526316,297
"298",0.754989112504124,-0.428640350877193,298
"299",0.726285714285714,-0.446184210526316,299
"300",0.697582316067305,-0.428640350877193,300
"301",0.669208841966348,-0.446184210526316,301
"302",0.640505443747938,-0.428640350877193,302
"303",0.612131969646981,-0.446184210526316,303
"304",0.583428571428572,-0.428640350877193,304
"305",0.554725173210162,-0.446184210526316,305
"306",0.526351699109205,-0.428640350877193,306
"307",0.497648300890795,-0.446184210526316,307
"308",0.469274826789838,-0.428640350877193,308
"309",0.440571428571429,-0.446184210526316,309
"310",0.411868030353019,-0.428640350877193,310
"311",0.383494556252062,-0.446184210526316,311
"312",0.354791158033652,-0.428640350877193,312
"313",0.326417683932695,-0.446184210526316,313
"314",0.297714285714286,-0.428640350877193,314
"315",0.269010887495876,-0.446184210526316,315
"316",0.240637413394919,-0.428640350877193,316
"317",0.211934015176509,-0.446184210526316,317
"318",0.183560541075553,-0.428640350877193,318
"319",0.154857142857143,-0.446184210526316,319
"320",0.126153744638733,-0.428640350877193,320
"321",0.0977802705377762,-0.446184210526316,321
"322",0.0690768723193666,-0.428640350877193,322
"323",0.0407033982184097,-0.446184210526316,323
"324",0.012,-0.428640350877193,324
"325",1.012,-0.481271929824561,325
"326",0.98329660178159,-0.498815789473684,326
"327",0.954923127680633,-0.481271929824561,327
"328",0.926219729462224,-0.498815789473684,328
"329",0.897846255361267,-0.481271929824561,329
"330",0.869142857142857,-0.498815789473684,330
"331",0.840439458924447,-0.481271929824561,331
"332",0.812065984823491,-0.498815789473684,332
"333",0.783362586605081,-0.481271929824561,333
"334",0.754989112504124,-0.498815789473684,334
"335",0.726285714285714,-0.481271929824561,335
"336",0.697582316067305,-0.498815789473684,336
"337",0.669208841966348,-0.481271929824561,337
"338",0.640505443747938,-0.498815789473684,338
"339",0.612131969646981,-0.481271929824561,339
"340",0.583428571428572,-0.498815789473684,340
"341",0.554725173210162,-0.481271929824561,341
"342",0.526351699109205,-0.498815789473684,342
"343",0.497648300890795,-0.481271929824561,343
"344",0.469274826789838,-0.498815789473684,344
"345",0.440571428571429,-0.481271929824561,345
"346",0.411868030353019,-0.498815789473684,346
"347",0.383494556252062,-0.481271929824561,347
"348",0.354791158033652,-0.498815789473684,348
"349",0.326417683932695,-0.481271929824561,349
"350",0.297714285714286,-0.498815789473684,350
"351",0.269010887495876,-0.481271929824561,351
"352",0.240637413394919,-0.498815789473684,352
"353",0.211934015176509,-0.481271929824561,353
"354",0.183560541075553,-0.498815789473684,354
"355",0.154857142857143,-0.481271929824561,355
"356",0.126153744638733,-0.498815789473684,356
"357",0.0977802705377762,-0.481271929824561,357
"358",0.0690768723193666,-0.498815789473684,358
"359",0.0407033982184097,-0.481271929824561,359
"360",0.012,-0.498815789473684,360
"361",1.012,-0.551447368421053,361
"362",0.98329660178159,-0.53390350877193,362
"363",0.954923127680633,-0.551447368421053,363
"364",0.926219729462224,-0.53390350877193,364
"365",0.897846255361267,-0.551447368421053,365
"366",0.869142857142857,-0.53390350877193,366
"367",0.840439458924447,-0.551447368421053,367
"368",0.812065984823491,-0.53390350877193,368
"369",0.783362586605081,-0.551447368421053,369
"370",0.754989112504124,-0.53390350877193,370
"371",0.726285714285714,-0.551447368421053,371
"372",0.697582316067305,-0.53390350877193,372
"373",0.669208841966348,-0.551447368421053,373
"374",0.640505443747938,-0.53390350877193,374
"375",0.612131969646981,-0.551447368421053,375
"376",0.583428571428572,-0.53390350877193,376
"377",0.554725173210162,-0.551447368421053,377
"378",0.526351699109205,-0.53390350877193,378
"379",0.497648300890795,-0.551447368421053,379
"380",0.469274826789838,-0.53390350877193,380
"381",0.440571428571429,-0.551447368421053,381
"382",0.411868030353019,-0.53390350877193,382
"383",0.383494556252062,-0.551447368421053,383
"384",0.354791158033652,-0.53390350877193,384
"385",0.326417683932695,-0.551447368421053,385
"386",0.297714285714286,-0.53390350877193,386
"387",0.269010887495876,-0.551447368421053,387
"388",0.240637413394919,-0.53390350877193,388
"389",0.211934015176509,-0.551447368421053,389
"390",0.183560541075553,-0.53390350877193,390
"391",0.154857142857143,-0.551447368421053,391
"392",0.126153744638733,-0.53390350877193,392
"393",0.0977802705377762,-0.551447368421053,393
"394",0.0690768723193666,-0.53390350877193,394
"395",0.0407033982184097,-0.551447368421053,395
"396",0.012,-0.53390350877193,396
"397",1.012,-0.586535087719298,397
"398",0.98329660178159,-0.604078947368421,398
"399",0.954923127680633,-0.586535087719298,399
"400",0.926219729462224,-0.604078947368421,400
"401",0.897846255361267,-0.586535087719298,401
"402",0.869142857142857,-0.604078947368421,402
"403",0.840439458924447,-0.586535087719298,403
"404",0.812065984823491,-0.604078947368421,404
"405",0.783362586605081,-0.586535087719298,405
"406",0.754989112504124,-0.604078947368421,406
"407",0.726285714285714,-0.586535087719298,407
"408",0.697582316067305,-0.604078947368421,408
"409",0.669208841966348,-0.586535087719298,409
"410",0.640505443747938,-0.604078947368421,410
"411",0.612131969646981,-0.586535087719298,411
"412",0.583428571428572,-0.604078947368421,412
"413",0.554725173210162,-0.586535087719298,413
"414",0.526351699109205,-0.604078947368421,414
"415",0.497648300890795,-0.586535087719298,415
"416",0.469274826789838,-0.604078947368421,416
"417",0.440571428571429,-0.586535087719298,417
"418",0.411868030353019,-0.604078947368421,418
"419",0.383494556252062,-0.586535087719298,419
"420",0.354791158033652,-0.604078947368421,420
"421",0.326417683932695,-0.586535087719298,421
"422",0.297714285714286,-0.604078947368421,422
"423",0.269010887495876,-0.586535087719298,423
"424",0.240637413394919,-0.604078947368421,424
"425",0.211934015176509,-0.586535087719298,425
"426",0.183560541075553,-0.604078947368421,426
"427",0.154857142857143,-0.586535087719298,427
"428",0.126153744638733,-0.604078947368421,428
"429",0.0977802705377762,-0.586535087719298,429
"430",0.0690768723193666,-0.604078947368421,430
"431",0.0407033982184097,-0.586535087719298,431
"432",0.012,-0.604078947368421,432
"433",1.012,-0.65671052631579,433
"434",0.98329660178159,-0.639166666666667,434
"435",0.954923127680633,-0.65671052631579,435
"436",0.926219729462224,-0.639166666666667,436
"437",0.897846255361267,-0.65671052631579,437
"438",0.869142857142857,-0.639166666666667,438
"439",0.840439458924447,-0.65671052631579,439
"440",0.812065984823491,-0.639166666666667,440
"441",0.783362586605081,-0.65671052631579,441
"442",0.754989112504124,-0.639166666666667,442
"443",0.726285714285714,-0.65671052631579,443
"444",0.697582316067305,-0.639166666666667,444
"445",0.669208841966348,-0.65671052631579,445
"446",0.640505443747938,-0.639166666666667,446
"447",0.612131969646981,-0.65671052631579,447
"448",0.583428571428572,-0.639166666666667,448
"449",0.554725173210162,-0.65671052631579,449
"450",0.526351699109205,-0.639166666666667,450
"451",0.497648300890795,-0.65671052631579,451
"452",0.469274826789838,-0.639166666666667,452
"453",0.440571428571429,-0.65671052631579,453
"454",0.411868030353019,-0.639166666666667,454
"455",0.383494556252062,-0.65671052631579,455
"456",0.354791158033652,-0.639166666666667,456
"457",0.326417683932695,-0.65671052631579,457
"458",0.297714285714286,-0.639166666666667,458
"459",0.269010887495876,-0.65671052631579,459
"460",0.240637413394919,-0.639166666666667,460
"461",0.211934015176509,-0.65671052631579,461
"462",0.183560541075553,-0.639166666666667,462
"463",0.154857142857143,-0.65671052631579,463
"464",0.126153744638733,-0.639166666666667,464
"465",0.0977802705377762,-0.65671052631579,465
"466",0.0690768723193666,-0.639166666666667,466
"467",0.0407033982184097,-0.65671052631579,467
"468",0.012,-0.639166666666667,468
"469",1.012,-0.691798245614035,469
"470",0.98329660178159,-0.709342105263158,470
"471",0.954923127680633,-0.691798245614035,471
"472",0.926219729462224,-0.709342105263158,472
"473",0.897846255361267,-0.691798245614035,473
"474",0.869142857142857,-0.709342105263158,474
"475",0.840439458924447,-0.691798245614035,475
"476",0.812065984823491,-0.709342105263158,476
"477",0.783362586605081,-0.691798245614035,477
"478",0.754989112504124,-0.709342105263158,478
"479",0.726285714285714,-0.691798245614035,479
"480",0.697582316067305,-0.709342105263158,480
"481",0.669208841966348,-0.691798245614035,481
"482",0.640505443747938,-0.709342105263158,482
"483",0.612131969646981,-0.691798245614035,483
"484",0.583428571428572,-0.709342105263158,484
"485",0.554725173210162,-0.691798245614035,485
"486",0.526351699109205,-0.709342105263158,486
"487",0.497648300890795,-0.691798245614035,487
"488",0.469274826789838,-0.709342105263158,488
"489",0.440571428571429,-0.691798245614035,489
"490",0.411868030353019,-0.709342105263158,490
"491",0.383494556252062,-0.691798245614035,491
"492",0.354791158033652,-0.709342105263158,492
"493",0.326417683932695,-0.691798245614035,493
"494",0.297714285714286,-0.709342105263158,494
"495",0.269010887495876,-0.691798245614035,495
"496",0.240637413394919,-0.709342105263158,496
"497",0.211934015176509,-0.691798245614035,497
"498",0.183560541075553,-0.709342105263158,498
"499",0.154857142857143,-0.691798245614035,499
"500",0.126153744638733,-0.709342105263158,500
"501",0.0977802705377762,-0.691798245614035,501
"502",0.0690768723193666,-0.709342105263158,502
"503",0.0407033982184097,-0.691798245614035,503
"504",0.012,-0.709342105263158,504
"505",1.012,-0.761973684210526,505
"506",0.98329660178159,-0.744429824561403,506
"507",0.954923127680633,-0.761973684210526,507
"508",0.926219729462224,-0.744429824561403,508
"509",0.897846255361267,-0.761973684210526,509
"510",0.869142857142857,-0.744429824561403,510
"511",0.840439458924447,-0.761973684210526,511
"512",0.812065984823491,-0.744429824561403,512
"513",0.783362586605081,-0.761973684210526,513
"514",0.754989112504124,-0.744429824561403,514
"515",0.726285714285714,-0.761973684210526,515
"516",0.697582316067305,-0.744429824561403,516
"517",0.669208841966348,-0.761973684210526,517
"518",0.640505443747938,-0.744429824561403,518
"519",0.612131969646981,-0.761973684210526,519
"520",0.583428571428572,-0.744429824561403,520
"521",0.554725173210162,-0.761973684210526,521
"522",0.526351699109205,-0.744429824561403,522
"523",0.497648300890795,-0.761973684210526,523
"524",0.469274826789838,-0.744429824561403,524
"525",0.440571428571429,-0.761973684210526,525
"526",0.411868030353019,-0.744429824561403,526
"527",0.383494556252062,-0.761973684210526,527
"528",0.354791158033652,-0.744429824561403,528
"529",0.326417683932695,-0.761973684210526,529
"530",0.297714285714286,-0.744429824561403,530
"531",0.269010887495876,-0.761973684210526,531
"532",0.240637413394919,-0.744429824561403,532
"533",0.211934015176509,-0.761973684210526,533
"534",0.183560541075553,-0.744429824561403,534
"535",0.154857142857143,-0.761973684210526,535
"536",0.126153744638733,-0.744429824561403,536
"537",0.0977802705377762,-0.761973684210526,537
"538",0.0690768723193666,-0.744429824561403,538
"539",0.0407033982184097,-0.761973684210526,539
"540",0.012,-0.744429824561403,540
"541",1.012,-0.797061403508772,541
"542",0.98329660178159,-0.814605263157895,542
"543",0.954923127680633,-0.797061403508772,543
"544",0.926219729462224,-0.814605263157895,544
"545",0.897846255361267,-0.797061403508772,545
"546",0.869142857142857,-0.814605263157895,546
"547",0.840439458924447,-0.797061403508772,547
"548",0.812065984823491,-0.814605263157895,548
"549",0.783362586605081,-0.797061403508772,549
"550",0.754989112504124,-0.814605263157895,550
"551",0.726285714285714,-0.797061403508772,551
"552",0.697582316067305,-0.814605263157895,552
"553",0.669208841966348,-0.797061403508772,553
"554",0.640505443747938,-0.814605263157895,554
"555",0.612131969646981,-0.797061403508772,555
"556",0.583428571428572,-0.814605263157895,556
"557",0.554725173210162,-0.797061403508772,557
"558",0.526351699109205,-0.814605263157895,558
"559",0.497648300890795,-0.797061403508772,559
"560",0.469274826789838,-0.814605263157895,560
"561",0.440571428571429,-0.797061403508772,561
"562",0.411868030353019,-0.814605263157895,562
"563",0.383494556252062,-0.797061403508772,563
"564",0.354791158033652,-0.814605263157895,564
"565",0.326417683932695,-0.797061403508772,565
"566",0.297714285714286,-0.814605263157895,566
"567",0.269010887495876,-0.797061403508772,567
"568",0.240637413394919,-0.814605263157895,568
"569",0.211934015176509,-0.797061403508772,569
"570",0.183560541075553,-0.814605263157895,570
"571",0.154857142857143,-0.797061403508772,571
"572",0.126153744638733,-0.814605263157895,572
"573",0.0977802705377762,-0.797061403508772,573
"574",0.0690768723193666,-0.814605263157895,574
"575",0.0407033982184097,-0.797061403508772,575
"576",0.012,-0.814605263157895,576
"577",1.012,-0.867236842105263,577
"578",0.98329660178159,-0.84969298245614,578
"579",0.954923127680633,-0.867236842105263,579
"580",0.926219729462224,-0.84969298245614,580
"581",0.897846255361267,-0.867236842105263,581
"582",0.869142857142857,-0.84969298245614,582
"583",0.840439458924447,-0.867236842105263,583
"584",0.812065984823491,-0.84969298245614,584
"585",0.783362586605081,-0.867236842105263,585
"586",0.754989112504124,-0.84969298245614,586
"587",0.726285714285714,-0.867236842105263,587
"588",0.697582316067305,-0.84969298245614,588
"589",0.669208841966348,-0.867236842105263,589
"590",0.640505443747938,-0.84969298245614,590
"591",0.612131969646981,-0.867236842105263,591
"592",0.583428571428572,-0.84969298245614,592
"593",0.554725173210162,-0.867236842105263,593
"594",0.526351699109205,-0.84969298245614,594
"595",0.497648300890795,-0.867236842105263,595
"596",0.469274826789838,-0.84969298245614,596
"597",0.440571428571429,-0.867236842105263,597
"598",0.411868030353019,-0.84969298245614,598
"599",0.383494556252062,-0.867236842105263,599
"600",0.354791158033652,-0.84969298245614,600
"601",0.326417683932695,-0.867236842105263,601
"602",0.297714285714286,-0.84969298245614,602
"603",0.269010887495876,-0.867236842105263,603
"604",0.240637413394919,-0.84969298245614,604
"605",0.211934015176509,-0.867236842105263,605
"606",0.183560541075553,-0.84969298245614,606
"607",0.154857142857143,-0.867236842105263,607
"608",0.126153744638733,-0.84969298245614,608
"609",0.0977802705377762,-0.867236842105263,609
"610",0.0690768723193666,-0.84969298245614,610
"611",0.0407033982184097,-0.867236842105263,611
"612",0.012,-0.84969298245614,612
"613",1.012,-0.902324561403509,613
"614",0.98329660178159,-0.919868421052632,614
"615",0.954923127680633,-0.902324561403509,615
"616",0.926219729462224,-0.919868421052632,616
"617",0.897846255361267,-0.902324561403509,617
"618",0.869142857142857,-0.919868421052632,618
"619",0.840439458924447,-0.902324561403509,619
"620",0.812065984823491,-0.919868421052632,620
"621",0.783362586605081,-0.902324561403509,621
"622",0.754989112504124,-0.919868421052632,622
"623",0.726285714285714,-0.902324561403509,623
"624",0.697582316067305,-0.919868421052632,624
"625",0.669208841966348,-0.902324561403509,625
"626",0.640505443747938,-0.919868421052632,626
"627",0.612131969646981,-0.902324561403509,627
"628",0.583428571428572,-0.919868421052632,628
"629",0.554725173210162,-0.902324561403509,629
"630",0.526351699109205,-0.919868421052632,630
"631",0.497648300890795,-0.902324561403509,631
"632",0.469274826789838,-0.919868421052632,632
"633",0.440571428571429,-0.902324561403509,633
"634",0.411868030353019,-0.919868421052632,634
"635",0.383494556252062,-0.902324561403509,635
"636",0.354791158033652,-0.919868421052632,636
